PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,122,14.937,34.994,34.995,14.937,121.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,124,14.925,34.993,34.994,14.925,123.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,126,14.91,34.992,34.993,14.91,125.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,128,14.896,34.992,34.992,14.896,127.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,130,14.893,34.992,34.992,14.893,129.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,132,14.894,34.993,34.993,14.894,131.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,134,14.894,34.993,34.993,14.894,133.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,136,14.889,34.993,34.993,14.889,135.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,138,14.884,34.994,34.996,14.884,137.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,140,14.852,34.995,34.997,14.852,139.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,142,14.812,34.996,34.997,14.812,141.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,144,14.79,34.996,34.997,14.79,143.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,146,14.774,34.996,34.997,14.774,145.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,148,14.756,34.995,34.997,14.756,147.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,150,14.709,34.994,34.996,14.709,149.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,152,14.666,34.991,34.993,14.666,151.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,154,14.621,34.989,34.991,14.621,153.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,156,14.573,34.987,34.99,14.573,155.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,158,14.478,34.982,34.985,14.478,157.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,160,14.375,34.977,34.978,14.375,159.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,162,14.347,34.975,34.976,14.347,161.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,164,14.32,34.974,34.975,14.32,163.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,166,14.295,34.974,34.975,14.295,165.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,168,14.272,34.973,34.974,14.272,167.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,170,14.25,34.973,34.974,14.25,169.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,172,14.223,34.971,34.972,14.223,171.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,174,14.202,34.971,34.972,14.202,173.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,176,14.175,34.971,34.972,14.175,175.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,178,14.162,34.971,34.972,14.162,177.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,180,14.149,34.972,34.972,14.149,179.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,182,14.141,34.972,34.973,14.141,181.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,184,14.131,34.971,34.972,14.131,183.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,186,14.12,34.971,34.972,14.12,185.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,188,14.107,34.97,34.971,14.107,187.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,190,14.092,34.968,34.969,14.092,189.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,192,14.067,34.967,34.968,14.067,191.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,194,14.038,34.967,34.967,14.038,193.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,196,14.029,34.967,34.968,14.029,195.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,198,14.019,34.967,34.968,14.019,197.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,200,14.011,34.967,34.969,14.011,199.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,202,13.979,34.964,34.966,13.979,201.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,204,13.936,34.962,34.964,13.936,203.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,206,13.879,34.961,34.964,13.879,205.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,208,13.815,34.958,34.961,13.815,207.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,210,13.744,34.954,34.956,13.744,209.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,212,13.682,34.95,34.951,13.682,211.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,214,13.658,34.947,34.951,13.658,213.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,216,13.555,34.938,34.944,13.555,215.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,218,13.402,34.928,34.929,13.402,217.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,220,13.384,34.926,34.928,13.384,219.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,222,13.326,34.924,34.926,13.326,221.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,224,13.276,34.921,34.922,13.276,223.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,226,13.251,34.919,34.921,13.251,225.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
3901151,n/a,2015-02-23T04:08:12Z,-0.0120,-87.3890,228,13.211,34.917,34.919,13.211,227.8,00111111111,4750_0194_070,PRES,PRES_ADJUSTED = PRES - (REPORTED_SURFACE_PRESSURE) for PADJ,PADJ REPORTED_SURFACE_PRESSURE =0.19 dbar,Pressures adjusted using reported surface pressure when warranted.,PRES,05/03/2016 11:16:18,Primary sampling: averaged [1Hz sampling by SBE-41CP averaged in 2-dbar bins],70,1
