PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,946.04,5.013,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,948,5.012,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,950,5.01,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,951.96,5.01,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,953.96,5.01,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,955.96,5.009,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,957.96,5.007,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,959.96,5.006,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,962.04,5.006,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,964.04,5.002,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,966.04,4.999,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,968.12,4.996,34.566,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,969.96,4.992,34.566,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,971.92,4.972,34.566,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,973.96,4.952,34.566,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,975.92,4.921,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,978,4.901,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,980.04,4.89,34.567,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,982,4.873,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,984.04,4.871,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,986.04,4.869,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,987.96,4.868,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,990,4.862,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,992,4.854,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,994,4.841,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,996,4.829,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,997.92,4.82,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,999.92,4.815,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1001.96,4.811,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1003.96,4.807,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1005.96,4.806,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1008,4.804,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1009.96,4.802,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1011.96,4.796,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1013.96,4.793,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1016,4.782,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1018.04,4.761,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1020.04,4.743,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1022,4.723,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1023.92,4.706,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1025.96,4.695,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1028,4.686,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1030,4.68,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1031.92,4.675,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1033.92,4.668,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1035.92,4.657,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1037.96,4.637,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1039.96,4.629,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1042,4.616,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1044,4.606,34.568,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1046.04,4.597,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1048.08,4.592,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1050.08,4.589,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1052.08,4.586,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1054.04,4.584,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1056,4.576,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1058,4.564,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1060,4.55,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1062.08,4.543,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1064.04,4.542,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1066,4.54,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1068,4.533,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1070,4.527,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1072.04,4.515,34.569,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1074.04,4.496,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1076,4.466,34.571,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1078,4.461,34.571,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1079.96,4.457,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1082,4.45,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1084,4.431,34.57,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1086,4.412,34.571,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1088,4.384,34.571,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1090,4.364,34.571,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1092.04,4.349,34.571,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1094,4.323,34.572,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1096,4.306,34.572,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1097.96,4.291,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1099.92,4.285,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1101.96,4.276,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1104,4.273,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1106.04,4.271,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1108.04,4.269,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1110.08,4.253,34.573,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1112.04,4.236,34.574,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1114,4.209,34.575,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1116,4.201,34.575,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1118,4.197,34.575,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901266,n/a,2016-04-19T17:34:49Z,-2.7227,-84.7535,1120.04,4.192,34.575,00111111,6567_010027_010,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
