PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PSAL_ADJUSTED (psu),TEMP_ADJUSTED (degree_Celsius),PRES_ADJUSTED (decibar),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,154,13.079,34.923,34.923,13.079,153.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,156,13.073,34.922,34.922,13.073,155.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,158,13.067,34.922,34.922,13.067,157.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,159.9,13.059,34.921,34.921,13.059,159.77,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,162,13.043,34.921,34.921,13.043,161.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,164,13.028,34.919,34.919,13.028,163.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,166,13.021,34.919,34.919,13.021,165.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,168,13.006,34.917,34.917,13.006,167.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,170,12.993,34.916,34.916,12.993,169.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,172,12.951,34.914,34.914,12.951,171.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,174,12.922,34.912,34.912,12.922,173.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,176,12.915,34.911,34.911,12.915,175.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,178,12.89,34.912,34.912,12.89,177.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,180,12.883,34.913,34.913,12.883,179.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,182,12.876,34.913,34.913,12.876,181.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,184,12.848,34.911,34.911,12.848,183.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,186,12.825,34.908,34.908,12.825,185.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,188,12.816,34.907,34.907,12.816,187.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,190,12.811,34.906,34.906,12.811,189.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,192,12.81,34.906,34.906,12.81,191.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,194,12.795,34.906,34.906,12.795,193.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,196,12.772,34.903,34.903,12.772,195.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,198,12.759,34.901,34.901,12.759,197.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,200,12.747,34.9,34.9,12.747,199.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,202,12.731,34.9,34.9,12.731,201.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,204,12.726,34.9,34.9,12.726,203.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,206,12.719,34.9,34.9,12.719,205.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,208,12.71,34.9,34.9,12.71,207.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,210,12.69,34.9,34.9,12.69,209.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,212,12.683,34.899,34.899,12.683,211.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,214,12.679,34.899,34.899,12.679,213.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,216,12.67,34.899,34.899,12.67,215.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,218,12.661,34.899,34.899,12.661,217.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,220,12.649,34.898,34.898,12.649,219.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,222,12.623,34.896,34.896,12.623,221.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,224,12.617,34.895,34.895,12.617,223.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,226,12.596,34.895,34.895,12.596,225.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,228,12.57,34.893,34.893,12.57,227.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,230,12.555,34.892,34.892,12.555,229.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,232,12.544,34.891,34.891,12.544,231.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,234,12.529,34.89,34.89,12.529,233.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,236,12.506,34.889,34.889,12.506,235.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,238,12.493,34.888,34.888,12.493,237.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,240,12.484,34.887,34.887,12.484,239.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,242,12.475,34.887,34.887,12.475,241.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,244,12.461,34.885,34.885,12.461,243.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,246,12.453,34.885,34.885,12.453,245.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,248,12.433,34.883,34.883,12.433,247.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,250,12.401,34.882,34.882,12.401,249.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,252,12.379,34.881,34.881,12.379,251.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,254,12.365,34.879,34.879,12.365,253.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,256,12.325,34.877,34.877,12.325,255.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,258,12.295,34.875,34.875,12.295,257.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,260,12.281,34.874,34.874,12.281,259.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
5904601,n/a,2016-06-25T16:52:22Z,-6.4810,-90.0000,262,12.262,34.873,34.873,12.262,261.87,00111111111,6111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.13 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,26/06/2016 02:17:39,Primary sampling: mixed [deep: discrete, shallow:continuous],87,1
