PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,279.96,11.237,34.809,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,281.96,11.171,34.804,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,284,11.156,34.803,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,286.04,11.128,34.801,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,288,11.067,34.797,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,290,11.012,34.794,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,292,10.98,34.792,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,293.96,10.925,34.789,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,295.96,10.851,34.786,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,297.96,10.804,34.782,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,300,10.781,34.781,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,302,10.778,34.781,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,304,10.775,34.781,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,306.04,10.772,34.78,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,308.04,10.767,34.78,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,309.96,10.756,34.78,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,311.96,10.74,34.779,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,313.96,10.737,34.777,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,316,10.695,34.776,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,318.04,10.595,34.771,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,320,10.577,34.769,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,322,10.566,34.768,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,324,10.542,34.765,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,326,10.472,34.761,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,328,10.378,34.755,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,330.04,10.313,34.751,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,332.04,10.141,34.745,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,334.04,10.099,34.741,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,336,10.071,34.738,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,338,10.009,34.735,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,340,9.863,34.728,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,341.96,9.768,34.724,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,344,9.736,34.721,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,346.04,9.718,34.72,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,348,9.666,34.718,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,350,9.629,34.716,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,352.04,9.612,34.715,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,354,9.604,34.714,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,355.92,9.603,34.714,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,357.96,9.601,34.714,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,360.04,9.592,34.713,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,362,9.582,34.713,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,364,9.567,34.712,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,366,9.565,34.712,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,368,9.563,34.711,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,370,9.562,34.711,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,372,9.562,34.71,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,373.96,9.556,34.709,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,375.96,9.514,34.708,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,377.96,9.483,34.705,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,379.96,9.433,34.703,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,382,9.377,34.699,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,384,9.281,34.696,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,386,9.215,34.693,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,388.04,9.204,34.691,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,390.04,9.174,34.689,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,392,9.142,34.687,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,394,9.079,34.687,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,395.96,9.06,34.685,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,397.96,9.039,34.683,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,400,8.956,34.679,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,402.04,8.892,34.676,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,403.96,8.867,34.675,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,405.96,8.852,34.674,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,408,8.821,34.673,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,410,8.821,34.673,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,412,8.819,34.672,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,413.96,8.808,34.671,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
3901265,n/a,2016-04-29T08:08:19Z,-0.1176,-85.9761,415.96,8.781,34.669,00111111,6566_010026_012,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],3,1
