STN---,WBAN , YEARMODA,   TEMP,TEMP+,   DEWP, DEWP+,  SLP  , SLP+,  STP  , STP+ , VISIB, VISIB+,  WDSP, WDSP+, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
846280,99999, 20150824,   65.8,24,   58.9,24, 1014.5, 7, 1012.9, 7,   6.1,22,   4.9,24,   8.0, 999.9,   72.0 ,  63.5 , 0.00I,999.9, 000000,
846280,99999, 20150825,   64.5,24,   58.7,24, 1014.1, 7, 1012.5, 7,   6.1,24,   8.7,24,  15.0, 999.9,   71.6 ,  60.8, 0.00I,999.9, 000000,
846280,99999, 20150826,   64.2,24,   58.0,24, 1014.1, 8, 1012.5, 8,   6.2,24,   5.2,24,  11.1, 999.9,   67.1 ,  61.9 , 0.00I,999.9, 000000,
846280,99999, 20150827,   66.8,24,   59.0,24, 1015.5, 8, 1014.1, 8,   5.9,21,   4.2,24,   8.9, 999.9,   71.6,  63.5 , 0.00I,999.9, 000000,
846280,99999, 20150828,   66.1,24,   59.0,24, 1014.0, 8, 1012.4, 8,   5.7,19,   6.7,24,   9.9, 999.9,   73.4 ,  63.3 , 0.00I,999.9, 000000,
846280,99999, 20150829,   66.2,24,   59.0,24, 1012.8, 7, 1011.2, 7,   6.0,23,   7.8,24,  11.1, 999.9,   73.8 ,  63.7 , 0.00I,999.9, 000000,
846280,99999, 20150830,   66.4,24,   59.6,24, 1013.5, 7, 1011.9, 7,   6.0,24,   7.2,24,  15.0, 999.9,   73.4,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150831,   64.9,24,   59.3,24, 1013.3, 7, 1011.7, 7,   5.9,24,   8.5,24,  17.1, 999.9,   72.7 ,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150901,   67.8,24,   60.1,24, 1015.8, 5, 1014.2, 5,   5.7,21,   5.1,24,  17.5, 999.9,   73.4,  64.4, 0.00I,999.9, 000000,
846280,99999, 20150902,   66.8,24,   59.6,24, 1015.7, 7, 1014.1, 7,   6.2,16,   6.7,24,  11.1, 999.9,   74.7 ,  60.8 , 0.00I,999.9, 000000,
846280,99999, 20150903,   67.4,23,   61.2,23, 1014.6, 7, 1013.0, 7,   6.1,23,   6.4,23,   8.9, 999.9,   74.1 ,  65.1 , 0.00I,999.9, 000000,
846280,99999, 20150904,   68.0,24,   61.3,24, 1013.4, 8, 1011.8, 8,   6.2,21,   8.7,24,  12.0, 999.9,   73.4,  65.5 , 0.00I,999.9, 000000,
846280,99999, 20150905,   68.0,24,   59.9,24, 1013.9, 7, 1012.3, 7,   6.0,20,   6.5,24,   8.0, 999.9,   74.5 ,  64.4, 0.00I,999.9, 000000,
846280,99999, 20150906,   67.1,24,   59.3,24, 1014.8, 6, 1012.7, 6,   6.2,22,   7.7,24,  13.0, 999.9,   74.1 ,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150907,   66.1,22,   59.8,22, 1014.2, 6, 1012.6, 6,   6.2,22,   8.6,22,  12.0, 999.9,   73.4 ,  64.4, 0.00I,999.9, 000000,
846280,99999, 20150908,   65.7,21,   58.6,21, 1013.8, 8, 1012.2, 8,   6.2,21,   6.3,21,  13.0, 999.9,   69.8,  63.7 , 0.00I,999.9, 000000,
846280,99999, 20150909,   65.4,23,   58.8,23, 1014.2, 7, 1012.6, 7,   6.2,22,   8.0,23,  13.0, 999.9,   69.8,  60.8, 0.00I,999.9, 000000,
846280,99999, 20150910,   65.6,24,   58.7,24, 1014.3, 8, 1012.7, 8,   6.2,24,   7.7,24,  13.0, 999.9,   71.1 ,  62.1 , 0.00I,999.9, 000000,
846280,99999, 20150911,   64.8,24,   58.6,24, 1015.5, 7, 1013.9, 7,   6.0,24,   6.2,24,   8.0, 999.9,   70.3 ,  60.8, 0.00G,999.9, 010000,
846280,99999, 20150912,   65.0,24,   59.3,24, 1015.2, 8, 1013.7, 8,   5.8,20,   7.3,24,  13.0, 999.9,   69.8,  62.1 , 0.00I,999.9, 000000,
846280,99999, 20150913,   64.3,24,   59.3,24, 1013.5, 8, 1011.9, 8,   5.8,24,   8.4,24,  11.1, 999.9,   71.1 ,  62.2 , 0.00I,999.9, 000000,
846280,99999, 20150914,   63.9,24,   59.5,24, 1012.5, 7, 1010.9, 7,   6.2,24,   7.4,24,   9.9, 999.9,   70.7 ,  61.9 , 0.00I,999.9, 000000,
846280,99999, 20150915,   63.8,24,   59.6,24, 1014.7, 8, 1013.1, 8,   5.9,24,   6.0,24,   8.0, 999.9,   68.0 ,  60.8 , 0.00G,999.9, 010000,
846280,99999, 20150916,   63.7,24,   58.8,24, 1016.1, 8, 1014.5, 8,   5.9,24,   8.0,24,   9.9, 999.9,   68.0,  60.6 , 0.00G,999.9, 010000,
846280,99999, 20150917,   64.9,24,   57.8,24, 1015.4, 7, 1013.8, 8,   6.2,21,   8.3,24,  14.0, 999.9,   71.6,  61.7 , 0.00I,999.9, 000000,
846280,99999, 20150918,   65.7,24,   59.1,24, 1013.7, 6, 1012.1, 6,   6.2,19,   8.0,24,  12.0, 999.9,   73.4,  62.2 , 0.00I,999.9, 000000,
846280,99999, 20150919,   65.4,24,   59.8,24, 1012.0, 7, 1010.4, 7,   6.2,24,   6.5,24,   9.9, 999.9,   73.6 ,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150920,   66.0,24,   60.7,24, 1013.1, 8, 1011.5, 8,   5.4,24,   4.7,24,  11.1, 999.9,   71.6,  62.1 , 0.00G,999.9, 010000,
846280,99999, 20150921,   66.4,24,   59.7,24, 1013.5, 7, 1011.9, 7,   6.2,24,   8.6,24,  11.1, 999.9,   72.5 ,  63.7 , 0.00I,999.9, 000000,
846280,99999, 20150922,   65.4,24,   59.7,24, 1012.9, 8, 1011.3, 8,   6.2,24,   9.4,24,  15.0, 999.9,   71.6 ,  61.7 , 0.00G,999.9, 010000,
846280,99999, 20150923,   65.2,24,   59.7,24, 1013.2, 8, 1011.6, 8,   6.2,24,   8.8,24,  15.0, 999.9,   72.3 ,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150924,   64.2,24,   59.6,24, 1013.6, 8, 1012.0, 8,   5.7,24,  10.3,24,  15.9, 999.9,   69.3 ,  62.1 , 0.00B,999.9, 010000,
846280,99999, 20150925,   64.9,24,   59.7,24, 1013.9, 6, 1012.3, 6,   6.2,24,   6.4,24,  13.0, 999.9,   69.8,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150926,   65.2,24,   59.2,24, 1014.7, 7, 1013.1, 7,   6.2,24,   9.8,24,  15.0, 999.9,   69.8,  62.6, 0.00I,999.9, 000000,
846280,99999, 20150927,   64.0,24,   58.5,24, 1013.9, 8, 1012.3, 8,   5.5,24,   6.4,24,  13.0, 999.9,   70.0 ,  60.8, 0.00G,999.9, 010000,
846280,99999, 20150928,   64.7,24,   58.4,24, 1012.8, 7, 1011.2, 7,   6.1,24,   6.2,24,  11.1, 999.9,   68.5 ,  62.6 , 0.00G,999.9, 000000,
846280,99999, 20150929,   66.5,24,   59.4,24, 1012.2, 6, 1010.6, 6,   5.7,24,   4.6,24,   8.0, 999.9,   73.4,  63.5, 0.00I,999.9, 000000,
846280,99999, 20150930,   67.3,24,   59.8,24, 1012.7, 8, 1011.1, 8,   6.2,21,   7.2,24,   9.9, 999.9,   74.7 ,  64.2 , 0.00I,999.9, 000000,
846280,99999, 20151001,   67.8,18,   59.1,18, 1013.3, 7, 1011.7, 7,   6.2,13,   8.5,18,  12.0, 999.9,   73.4,  61.0 , 0.00I,999.9, 000000,
846280,99999, 20151002,   67.6,24,   59.9,24, 1013.5, 5, 1012.1, 6,   5.9,24,   8.6,24,  14.0, 999.9,   73.4,  64.4 , 0.00I,999.9, 000000,
846280,99999, 20151003,   66.9,24,   61.1,24, 1012.0, 8, 1010.4, 8,   5.9,21,   8.0,24,  13.0, 999.9,   73.6 ,  63.3 , 0.00G,999.9, 010000,
846280,99999, 20151004,   67.4,24,   61.1,24, 1013.1, 7, 1011.5, 7,   6.2,24,  10.1,24,  15.9, 999.9,   73.4,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151005,   66.4,24,   60.7,24, 1013.5, 7, 1011.9, 7,   6.2,23,   7.7,24,  13.0, 999.9,   73.6 ,  64.0 , 0.00I,999.9, 000000,
846280,99999, 20151006,   67.0,24,   60.9,24, 1014.6, 7, 1013.0, 7,   6.2,24,   4.5,24,   9.9, 999.9,   69.8,  63.7 , 0.00I,999.9, 000000,
846280,99999, 20151007,   66.4,24,   61.4,24, 1014.0, 7, 1012.4, 7,   5.9,24,   7.5,24,  12.0, 999.9,   70.3 ,  63.3 , 0.08G,999.9, 010000,
846280,99999, 20151008,   68.4,24,   60.4,24, 1014.2, 8, 1012.6, 8,   6.2,24,   8.7,24,  15.0, 999.9,   75.6,  63.9 , 0.00G,999.9, 000000,
846280,99999, 20151009,   67.6,24,   61.3,24, 1015.2, 7, 1013.6, 7,   6.2,24,   8.8,24,  14.0, 999.9,   77.4 ,  64.2 , 0.00I,999.9, 000000,
846280,99999, 20151010,   67.4,24,   60.4,24, 1015.3, 8, 1013.7, 8,   6.2,24,   7.8,24,  14.0, 999.9,   73.8,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151011,   66.6,24,   59.6,24, 1014.4, 7, 1012.8, 7,   6.2,24,   6.1,24,  11.1, 999.9,   73.8 ,  63.5 , 0.00I,999.9, 000000,
846280,99999, 20151012,   67.0,24,   59.5,24, 1014.7, 6, 1013.1, 6,   6.2,24,   6.3,24,   9.9, 999.9,   72.3 ,  64.4,99.99 ,999.9, 010000,
846280,99999, 20151013,   67.3,24,   59.8,24, 1015.4, 7, 1013.8, 7,   6.2,24,   9.1,24,  15.0, 999.9,   73.4,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151014,   66.5,24,   59.2,24, 1014.4, 7, 1012.8, 7,   6.2,24,   9.4,24,  14.0, 999.9,   73.9 ,  64.0 , 0.00I,999.9, 000000,
846280,99999, 20151015,   66.0,23,   59.3,23, 1013.6, 8, 1012.1, 8,   6.2,23,   7.2,23,  15.0, 999.9,   72.0 ,  63.9 , 0.00I,999.9, 000000,
846280,99999, 20151016,   68.0,14,   60.0,14, 1013.9, 8, 1012.3, 8,   6.1,14,   7.4,14,  12.0, 999.9,   73.4,  64.4 , 0.00I,999.9, 000000,
846280,99999, 20151017,   66.0,24,   60.4,24, 1013.5, 7, 1012.0, 7,   6.2,24,   6.4,24,   9.9, 999.9,   72.9 ,  64.4 , 0.00I,999.9, 000000,
846280,99999, 20151018,   67.4,24,   61.0,24, 1014.7, 5, 1013.1, 5,   6.2,24,   6.8,24,   9.9, 999.9,   73.4,  64.0 , 0.00I,999.9, 000000,
846280,99999, 20151019,   68.0,24,   61.4,24, 1016.3, 8, 1014.7, 8,   6.1,23,  10.2,24,  12.0, 999.9,   75.2,  63.5 , 0.00G,999.9, 010000,
846280,99999, 20151020,   67.2,24,   61.7,24, 1014.4, 8, 1012.8, 8,   6.2,24,   9.0,24,  13.0, 999.9,   76.5 ,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151021,   66.2,24,   61.5,24, 1012.8, 5, 1011.2, 5,   5.9,24,   6.0,24,  14.0, 999.9,   73.9 ,  64.4,99.99 ,999.9, 010000,
846280,99999, 20151022,   66.7,24,   62.7,24, 1013.9, 8, 1012.3, 8,   6.0,24,   5.1,24,   7.0, 999.9,   70.0 ,  63.9 , 0.00G,999.9, 010000,
846280,99999, 20151023,   67.2,24,   62.6,24, 1015.3, 7, 1013.7, 7,   5.9,24,   7.6,24,  15.0, 999.9,   73.4,  63.7 , 0.00G,999.9, 010000,
846280,99999, 20151024,   66.6,24,   62.4,24, 1014.9, 6, 1013.3, 6,   5.7,24,   8.7,24,  13.0, 999.9,   73.0 ,  64.4, 0.00G,999.9, 010000,
846280,99999, 20151025,   66.2,24,   62.0,24, 1014.4, 7, 1012.9, 7,   6.0,24,   8.9,24,  14.0, 999.9,   71.6,  64.2 , 0.00G,999.9, 010000,
846280,99999, 20151026,   66.8,24,   61.6,24, 1014.6, 6, 1013.0, 6,   6.2,24,   7.5,24,  11.1, 999.9,   71.2 ,  64.4, 0.00G,999.9, 010000,
846280,99999, 20151027,   68.5,24,   61.0,24, 1015.0, 8, 1013.4, 8,   6.3,22,   8.0,24,  12.0, 999.9,   75.4,  65.3 , 0.00I,999.9, 000000,
846280,99999, 20151028,   68.6,24,   61.6,24, 1016.4, 6, 1014.8, 6,   6.2,24,   8.9,24,  14.0, 999.9,   76.5 ,  65.1 , 0.00I,999.9, 000000,
846280,99999, 20151029,   67.8,24,   61.7,24, 1015.4, 8, 1013.8, 8,   6.2,24,   9.1,24,  15.0, 999.9,   75.0 ,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151030,   66.7,24,   60.7,24, 1015.4, 7, 1013.8, 7,   6.1,24,   7.5,24,  12.0, 999.9,   69.8,  64.0 , 0.00I,999.9, 000000,
846280,99999, 20151031,   67.0,24,   60.0,24, 1016.2, 7, 1014.6, 7,   6.2,24,   5.1,24,   9.9, 999.9,   71.6,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151101,   66.9,24,   59.8,24, 1015.5, 7, 1013.9, 7,   6.2,24,   8.2,24,   9.9, 999.9,   72.0 ,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151102,   67.4,24,   59.8,24, 1015.3, 7, 1013.7, 7,   6.2,24,   6.6,24,  13.0, 999.9,   70.7 ,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151103,   68.0,24,   59.9,24, 1015.8, 8, 1014.2, 8,   6.2,24,   8.0,24,  14.0, 999.9,   71.6,  65.5 , 0.00I,999.9, 000000,
846280,99999, 20151104,   67.4,24,   60.7,24, 1014.7, 6, 1013.1, 6,   6.2,22,   9.3,24,  15.9, 999.9,   71.8,  63.9 , 0.00I,999.9, 000000,
846280,99999, 20151105,   66.3,24,   60.7,24, 1014.9, 7, 1013.3, 7,   5.9,24,   5.9,24,   8.9, 999.9,   72.7 ,  62.6, 0.00G,999.9, 010000,
846280,99999, 20151106,   67.9,24,   60.2,24, 1015.6, 8, 1014.0, 8,   6.2,24,   8.5,24,  12.0, 999.9,   72.5 ,  65.7 , 0.00I,999.9, 000000,
846280,99999, 20151107,   67.0,24,   60.2,24, 1013.7, 7, 1012.1, 7,   6.2,24,   8.0,24,  14.0, 999.9,   73.2 ,  64.2, 0.00I,999.9, 000000,
846280,99999, 20151108,   66.6,24,   58.9,24, 1013.6, 7, 1012.0, 7,   6.2,24,   6.8,24,  11.1, 999.9,   71.6 ,  64.0 , 0.00I,999.9, 000000,
846280,99999, 20151109,   67.2,24,   59.9,24, 1015.2, 8, 1013.6, 8,   6.2,24,   8.2,24,  15.0, 999.9,   71.6,  64.4, 0.00I,999.9, 000000,
846280,99999, 20151110,   67.8,24,   60.2,24, 1014.8, 6, 1013.1, 6,   6.2,18,   9.3,24,  14.0, 999.9,   73.4,  63.7 , 0.00I,999.9, 000000,
846280,99999, 20151111,   67.4,24,   60.9,24, 1013.6, 8, 1012.1, 8,   6.2,24,   7.0,24,  12.0, 999.9,   74.7 ,  65.3 , 0.00I,999.9, 000000,
846280,99999, 20151112,   67.9, 8,   61.7, 8, 1012.9, 7, 1011.3, 7,   6.1, 8,   5.2, 8,   8.0, 999.9,   71.2,  65.7 , 0.00I,999.9, 000000,
846280,99999, 20151113,   67.3, 8,   61.8, 8, 1011.6, 8, 1010.0, 8,   6.2, 8,   6.4, 8,   8.9, 999.9,   72.7 ,  65.5 , 0.00I,999.9, 000000,
846280,99999, 20151114,   67.0, 7,   61.3, 7, 1011.6, 7, 1010.0, 7,   6.2, 7,   6.0, 7,   7.0, 999.9,   71.6 ,  64.9, 0.00I,999.9, 000000,
846280,99999, 20151115,   67.1, 8,   61.1, 8, 1012.6, 8, 1011.0, 8,   5.7, 8,   8.2, 8,  12.0, 999.9,   70.2,  63.9 , 0.00I,999.9, 000000,
846280,99999, 20151116,   67.5, 7,   60.9, 7, 1012.4, 7, 1010.8, 7,   6.2, 7,   7.4, 7,  12.0, 999.9,   71.6 ,  64.9 , 0.00I,999.9, 000000,
846280,99999, 20151117,   68.0, 8,   61.3, 8, 1011.6, 8, 1010.0, 8,   6.2, 8,   7.4, 8,  12.0, 999.9,   73.2,  65.3 , 0.00I,999.9, 000000,
846280,99999, 20151118,   67.3, 7,   61.6, 7, 1012.1, 7, 1010.5, 7,   5.9, 7,   6.9, 7,   8.9, 999.9,   73.8 ,  64.2 , 0.00B,999.9, 010000,
846580,99999, 20150201,   85.1,11,   75.8,11, 1011.5, 4,  989.0, 4,   6.8, 9,   2.7,11,   5.1, 999.9,   95.0,  71.6 , 0.24G,999.9, 000000,
846580,99999, 20150202,   87.5,12,   76.0,12, 1010.7, 4,  988.3, 4,   6.8, 9,   2.1,12,   5.1, 999.9,   95.0,  68.0 , 0.00G,999.9, 000000,
846580,99999, 20150203,   87.8,13,   77.4,13, 9999.9, 0, 9999.9, 0,   6.6,11,   4.6,13,   7.0, 999.9,   93.2,  71.6 , 0.00I,999.9, 000000,
846580,99999, 20150204,   87.6,13,   76.2,13, 9999.9, 0, 9999.9, 0,   6.5,12,   4.8,13,   8.9, 999.9,   95.0,  73.4 , 0.00I,999.9, 000000,
846580,99999, 20150205,   87.3,13,   77.1,13, 1006.7, 4,  984.5, 4,   6.6,13,   4.9,13,   8.9, 999.9,   95.0,  74.3 , 0.00I,999.9, 000000,
846580,99999, 20150206,   85.7,13,   76.7,13, 9999.9, 0,  984.3, 4,   6.5,11,   5.4,13,   9.9, 999.9,   93.2,  75.2 , 0.00I,999.9, 000000,
846580,99999, 20150207,   82.4,13,   75.7,13, 1008.2, 4,  985.8, 4,   5.0,13,   4.0,13,   7.0, 999.9,   89.6,  75.2 , 0.00I,999.9, 000000,
846580,99999, 20150208,   78.7,13,   74.4,13, 9999.9, 0, 9999.9, 0,   4.1,12,   4.2,13,   8.9, 999.9,   86.0,  71.6 , 1.57A,999.9, 110010,
846580,99999, 20150209,   84.9,13,   75.2,13, 9999.9, 0, 9999.9, 0,   6.6, 9,   4.5,13,   9.9, 999.9,   93.2,  71.6 ,99.99 ,999.9, 010000,
846580,99999, 20150210,   83.9,13,   75.8,13, 1007.6, 4,  985.2, 4,   6.1,13,   4.5,13,   7.0, 999.9,   91.4,  72.5 , 0.04G,999.9, 010010,
846580,99999, 20150211,   83.7,13,   76.3,13, 9999.9, 0, 9999.9, 0,   6.5,12,   3.0,13,   7.0, 999.9,   91.4,  75.2, 0.00G,999.9, 000000,
846580,99999, 20150212,   84.5,13,   75.8,13, 1011.2, 4,  988.8, 4,   5.6,13,   2.2,12,   4.1, 999.9,   91.8,  73.4 , 0.04G,999.9, 000000,
846580,99999, 20150213,   81.7,13,   76.8,13, 1011.7, 4,  989.1, 4,   6.1,13,   2.5,13,   7.0, 999.9,   89.6,  73.4 , 0.00G,999.9, 010010,
846580,99999, 20150214,   82.8,13,   75.4,13, 9999.9, 0, 9999.9, 0,   4.4,13,   2.6,13,   6.0, 999.9,   89.6,  70.7 , 0.08G,999.9, 110000,
846580,99999, 20150215,   80.6,14,   76.3,14, 1009.1, 4,  986.6, 4,   5.6,14,   2.4,14,   4.1, 999.9,   91.4 ,  75.2, 0.00G,999.9, 010000,
846580,99999, 20150216,   85.2,13,   77.2,13, 9999.9, 0,  984.2, 4,   6.7,11,   3.3,13,   7.0, 999.9,   91.4,  71.6 , 0.24G,999.9, 000000,
846580,99999, 20150217,   76.8,13,   74.2,13, 9999.9, 0, 9999.9, 0,   3.5,13,   4.0,13,   8.0, 999.9,   84.2,  71.6, 0.00G,999.9, 110000,
846580,99999, 20150218,   74.8,13,   74.1,13, 9999.9, 0, 9999.9, 0,   2.9,13,   3.1,13,   7.0, 999.9,   77.0,  72.5 , 0.75G,999.9, 110010,
846580,99999, 20150219,   79.0,13,   75.3,13, 1004.6, 4,  982.1, 4,   4.3,13,   3.4,13,  14.0, 999.9,   84.2,  71.6 , 4.13G,999.9, 010010,
846580,99999, 20150220,   79.4,13,   75.2,13, 1006.2, 4,  983.6, 4,   4.9,13,   4.8,13,  18.1, 999.9,   89.6,  71.6 , 1.50G,999.9, 110010,
846580,99999, 20150221,   77.6,13,   72.3,13, 1010.5, 4,  987.8, 4,   5.6,13,   1.4,13,   4.1, 999.9,   84.2,  68.0 , 5.20G,999.9, 010000,
846580,99999, 20150222,   81.3,13,   74.5,13, 1009.3, 4,  986.8, 4,   6.6,13,   0.7,13,   1.9, 999.9,   87.8,  69.8 , 0.08G,999.9, 000000,
846580,99999, 20150223,   78.8,13,   75.0,13, 9999.9, 0, 9999.9, 0,   5.9,13,   1.6,13,   2.9, 999.9,   86.0,  75.2, 0.00G,999.9, 110010,
846580,99999, 20150224,   80.9,13,   75.8,13, 9999.9, 0, 9999.9, 0,   6.1,13,   3.0,13,   5.1, 999.9,   86.0,  71.6 , 1.61G,999.9, 010000,
846580,99999, 20150225,   82.4,13,   75.5,13, 9999.9, 0, 9999.9, 0,   6.1,12,   2.0,13,   5.1, 999.9,   91.4,  71.6, 0.00G,999.9, 000010,
846580,99999, 20150226,   84.1,16,   75.2,16, 9999.9, 0, 9999.9, 0,   5.2,14,   1.8,16,   5.1, 999.9,   93.2 ,  69.8 , 0.00I,999.9, 100000,
846580,99999, 20150227,   79.2,13,   75.1,13, 9999.9, 0, 9999.9, 0,   4.7,13,   2.5,13,   5.1, 999.9,   87.8,  71.6 , 1.42G,999.9, 010010,
846580,99999, 20150228,   79.9,13,   75.9,13, 9999.9, 0, 9999.9, 0,   6.2,13,   2.6,13,   8.9, 999.9,   86.0,  73.4, 0.00G,999.9, 010010,
846580,99999, 20150301,   82.2,13,   73.0,13, 1009.5, 4,  987.0, 4,   6.2,13,   2.7,13,   5.1, 999.9,   89.6,  69.8 , 0.83G,999.9, 000000,
846580,99999, 20150302,   79.5,13,   74.3,13, 1009.5, 4,  986.9, 4,   6.2,13,   4.3,13,   9.9, 999.9,   84.2,  69.8 , 0.00G,999.9, 010000,
846580,99999, 20150303,   83.9,13,   75.3,13, 9999.9, 0, 9999.9, 0,   6.5,13,   4.4,13,   7.0, 999.9,   91.4,  68.9 , 0.00I,999.9, 000000,
846580,99999, 20150304,   81.1,13,   76.0,13, 9999.9, 0, 9999.9, 0,   5.9,13,   4.1,13,   9.9, 999.9,   87.8,  71.6 , 0.04G,999.9, 010010,
846580,99999, 20150305,   79.9,13,   75.0,13, 9999.9, 0, 9999.9, 0,   5.8,13,   2.4,13,   6.0, 999.9,   83.1,  71.6 , 0.28G,999.9, 010000,
846580,99999, 20150306,   80.7,13,   75.0,13, 9999.9, 0, 9999.9, 0,   5.4,13,   4.1,13,   8.9, 999.9,   87.8,  71.6 , 0.16G,999.9, 010000,
846580,99999, 20150307,   82.7,13,   75.4,13, 9999.9, 0, 9999.9, 0,   5.7,13,   1.8,13,   5.1, 999.9,   89.6,  68.0 , 0.00G,999.9, 100000,
846580,99999, 20150308,   81.6,13,   76.5,13, 1008.6, 4,  986.2, 4,   6.4,11,   2.9,13,   6.0, 999.9,   87.8,  73.4 , 0.08A,999.9, 010010,
846580,99999, 20150309,   86.3,13,   75.4,13, 1007.7, 4,  985.4, 4,   6.7,10,   2.3, 9,   5.1, 999.9,   95.0,  71.6 , 0.00I,999.9, 000000,
846580,99999, 20150310,   87.9,13,   77.3,13, 9999.9, 0, 9999.9, 0,   6.5,12, 999.9, 0, 999.9, 999.9,   96.8,  73.4 , 0.00G,999.9, 000000,
846580,99999, 20150311,   87.0,13,   77.0,13, 9999.9, 0, 9999.9, 0,   5.8,10, 999.9, 0, 999.9, 999.9,   93.2,  73.4 , 0.00I,999.9, 000000,
846580,99999, 20150312,   83.4,15,   77.2,15, 1006.2, 5,  983.8, 5,   6.5,12,   0.0, 5, 999.9, 999.9,   96.8 ,  75.2, 0.04A,999.9, 010010,
846580,99999, 20150313,   84.7,13,   76.2,13, 1005.7, 4,  983.4, 4,   6.5,12,   0.0, 4, 999.9, 999.9,   92.1,  71.6 , 0.00I,999.9, 000000,
846580,99999, 20150314,   81.3,13,   76.8,13, 1006.4, 4,  983.9, 4,   6.2,13,   0.0, 4, 999.9, 999.9,   87.8,  74.7 , 0.16A,999.9, 010010,
846580,99999, 20150315,   81.7,13,   76.2,13, 1008.0, 4,  985.5, 4,   6.5,13,   0.0, 4, 999.9, 999.9,   87.8,  68.9 , 0.00I,999.9, 100000,
846580,99999, 20150316,   83.0,16,   76.1,16, 1009.3, 5,  986.7, 5,   6.2,16,   0.0, 5, 999.9, 999.9,   91.4,  73.4 , 0.00I,999.9, 000000,
846580,99999, 20150317,   85.3,13,   77.4,13, 9999.9, 0, 9999.9, 0,   6.4,13, 999.9, 0, 999.9, 999.9,   93.9,  69.8 , 0.00G,999.9, 100010,
846580,99999, 20150318,   79.7,13,   75.3,13, 9999.9, 0, 9999.9, 0,   5.9,12, 999.9, 0, 999.9, 999.9,   89.6,  73.4,99.99 ,999.9, 010010,
846580,99999, 20150319,   81.3,17,   74.9,17, 1008.9, 6,  986.4, 6,   5.4,17,   0.6, 9,   2.9, 999.9,   92.3 ,  73.4, 0.31G,999.9, 010010,
846580,99999, 20150320,   88.6,13,   76.6,13, 9999.9, 0, 9999.9, 0,   6.6,11,   1.2,13,   2.9, 999.9,   96.8,  75.2, 0.00G,999.9, 000000,
846580,99999, 20150321,   85.2,13,   76.3,13, 1008.6, 4,  986.2, 4,   6.4,13,   2.6,13,   9.9, 999.9,   93.9,  73.4 ,99.99 ,999.9, 010010,
846580,99999, 20150322,   86.1,13,   74.0,13, 9999.9, 0, 9999.9, 0,   6.5,13,   2.5,13,   4.1, 999.9,   95.0,  66.2 , 0.04G,999.9, 000000,
846580,99999, 20150323,   88.5,13,   76.5,13, 1010.5, 4,  988.2, 4,   6.8, 8,   2.5,13,   4.1, 999.9,   95.7,  71.8 , 0.00G,999.9, 000000,
846580,99999, 20150324,   81.8,13,   73.3,13, 1011.8, 4,  989.2, 4,   6.6,13,   2.7,13,   5.1, 999.9,   89.6,  72.9 , 0.00I,999.9, 000000,
846580,99999, 20150325,   83.2,13,   74.8,13, 1010.1, 4,  987.6, 4,   6.6,13,   1.5,13,   4.1, 999.9,   91.4,  67.6 , 0.00I,999.9, 000000,
846580,99999, 20150326,   84.0,13,   75.2,13, 1008.2, 4,  985.9, 4,   6.7,11,   3.9,13,   6.0, 999.9,   91.4,  71.6 , 0.00I,999.9, 000000,
846580,99999, 20150327,   85.0,13,   75.4,13, 1009.2, 4,  986.8, 4,   6.5,13,   4.8,13,   9.9, 999.9,   95.0,  71.6 , 0.00I,999.9, 000010,
846580,99999, 20150328,   77.1,13,   69.9,13, 1014.1, 4,  991.2, 4,   6.6,13,   3.2,13,   6.0, 999.9,   81.3,  67.5 , 0.28G,999.9, 000000,
846580,99999, 20150329,   82.5,13,   73.8,13, 1013.5, 4,  990.9, 4,   6.6,13,   2.2,12,   4.1, 999.9,   87.8,  69.8 , 0.00G,999.9, 000000,
846580,99999, 20150330,   86.3,13,   75.8,13, 9999.9, 0, 9999.9, 0,   6.5,10,   2.3,13,   5.1, 999.9,   91.4,  75.2, 0.00I,999.9, 000000,
846580,99999, 20150331,   77.7,13,   75.1,13, 1010.4, 4,  987.6, 4,   5.3,13,   2.4,13,   6.0, 999.9,   84.2,  73.4 , 0.43A,999.9, 010010,
846580,99999, 20150401,   83.6,13,   75.6,13, 1011.2, 4,  988.6, 4,   6.6,12,   2.2,13,   2.9, 999.9,   90.1,  65.5 , 2.09G,999.9, 000000,
846580,99999, 20150402,   85.0,13,   76.5,13, 9999.9, 0, 9999.9, 0,   6.7, 8,   2.0,13,   5.1, 999.9,   91.9,  71.6, 0.00G,999.9, 000000,
